Year,Month,Inv Date,Customer Number,Product Line,Item Number,Qty Shipped,Net Sales,Net Price,COGS,gross_profit,sales,year_month,item_name,region_name,Gross Margin
2022,6,2022-06-12,2,180,1270335.6,8,164.16,20.52,50,114.16,164.16,2022-06,1270335.6,West,0.6954191033138402
2022,6,2022-06-12,3,230,XWCFDA2537249,8,4680.0,585.0,1095,3585.0,4680.0,2022-06,XWCFDA2537249,East,0.7660256410256411
2022,6,2022-06-16,1,100,1452730.02,40,5940.0,148.5,1956,3984.0,5940.0,2022-06,1452730.02,North,0.6707070707070707
2022,6,2022-06-16,1,100,1452928.02,200,15840.0,79.2,4699,11141.0,15840.0,2022-06,1452928.02,East,0.7033459595959596
2022,6,2022-06-16,2,200,1281960,2,188.16,94.08,50,138.16,188.16,2022-06,1281960,South,0.7342687074829932
2022,6,2022-06-17,2,230,XJ2DA296408,4,369.6,92.4,91,278.6,369.6,2022-06,XJ2DA296408,East,0.7537878787878788
2022,6,2022-06-18,2,70,1740050,60,231.0,3.85,49,182.0,231.0,2022-06,1740050,North,0.7878787878787878
2022,6,2022-06-18,2,70,1740130,36,261.72,7.2700000000000005,63,198.72000000000003,261.72,2022-06,1740130,North,0.7592847317744155
2022,6,2022-06-18,2,70,1740220,80,889.6,11.120000000000001,271,618.6,889.6,2022-06,1740220,South,0.6953687050359713
2022,6,2022-06-18,2,70,1740520,80,1915.2,23.94,488,1427.2,1915.2,2022-06,1740520,West,0.7451963241436925
2022,6,2022-06-18,2,70,1740600,40,1094.4,27.360000000000003,315,779.4000000000001,1094.4,2022-06,1740600,North,0.712171052631579
2022,6,2022-06-18,2,70,1740680,18,554.04,30.779999999999998,169,385.03999999999996,554.04,2022-06,1740680,South,0.6949678723557866
2022,6,2022-06-18,2,70,1740760,10,342.0,34.2,74,268.0,342.0,2022-06,1740760,North,0.783625730994152
2022,6,2022-06-18,2,70,1741160,50,2565.0,51.3,775,1790.0,2565.0,2022-06,1741160,West,0.6978557504873294
2022,6,2022-06-18,2,70,1741400,4,246.24,61.56,79,167.24,246.24,2022-06,1741400,South,0.6791747888239117
2022,6,2022-06-18,1,100,1453252.02,32,7920.0,247.5,2103,5817.0,7920.0,2022-06,1453252.02,South,0.734469696969697
2022,6,2022-06-18,2,120,1750338,20,77.0,3.85,24,53.0,77.0,2022-06,1750338,South,0.6883116883116883
2022,6,2022-06-18,2,120,1750688,16,177.92,11.12,52,125.91999999999999,177.92,2022-06,1750688,East,0.7077338129496402
2022,6,2022-06-18,2,120,1750808,56,1340.64,23.94,457,883.6400000000001,1340.64,2022-06,1750808,South,0.6591180331781836
2022,6,2022-06-18,2,120,1751080,4,123.12,30.78,40,83.12,123.12,2022-06,1751080,West,0.6751137102014295
2022,6,2022-06-18,2,120,1751208,10,410.4,41.04,120,290.4,410.4,2022-06,1751208,West,0.7076023391812866
2022,6,2022-06-18,2,120,1751880,2,164.16,82.08,34,130.16,164.16,2022-06,1751880,North,0.7928849902534113
2022,6,2022-06-18,2,180,1270305.6,4,71.84,17.96,17,54.84,71.84,2022-06,1270305.6,South,0.7633630289532294
2022,6,2022-06-18,2,180,1270375.6,8,191.52,23.94,66,125.52000000000001,191.52,2022-06,1270375.6,East,0.6553884711779449
2022,6,2022-06-18,2,180,1270455.6,4,123.12,30.78,27,96.12,123.12,2022-06,1270455.6,West,0.7807017543859649
2022,6,2022-06-18,2,180,1270575.6,16,656.64,41.04,225,431.64,656.64,2022-06,1270575.6,North,0.6573464912280702
2022,6,2022-06-18,2,180,1270695.6,2,102.6,51.3,35,67.6,102.6,2022-06,1270695.6,South,0.6588693957115009
2022,6,2022-06-18,2,200,1280510,4,97.92,24.48,28,69.92,97.92,2022-06,1280510,East,0.7140522875816994
2022,6,2022-06-18,2,200,1281000,4,195.84,48.96,47,148.84,195.84,2022-06,1281000,South,0.7600081699346405
2022,6,2022-06-23,1,100,1453150.02,600,53460.0,89.1,16243,37217.0,53460.0,2022-06,1453150.02,West,0.6961653572764683
2022,6,2022-06-24,3,230,XWCFDA2501249,4,2280.0,570.0,494,1786.0,2280.0,2022-06,XWCFDA2501249,East,0.7833333333333333
2022,6,2022-06-25,1,100,1452928.02,200,15840.0,79.2,4639,11201.0,15840.0,2022-06,1452928.02,West,0.7071338383838384
2022,6,2022-06-25,1,100,1453150.02,200,17820.0,89.1,5680,12140.0,17820.0,2022-06,1453150.02,South,0.6812570145903479
2022,6,2022-06-26,2,70,1740050,60,231.0,3.85,68,163.0,231.0,2022-06,1740050,South,0.7056277056277056
2022,6,2022-06-26,2,70,1740090,72,400.32,5.56,89,311.32,400.32,2022-06,1740090,West,0.7776778577138289
2022,6,2022-06-26,2,70,1740130,36,261.72,7.2700000000000005,68,193.72000000000003,261.72,2022-06,1740130,West,0.7401803454073056
2022,6,2022-06-26,2,70,1740220,40,444.8,11.120000000000001,127,317.8,444.8,2022-06,1740220,West,0.7144784172661871
2022,6,2022-06-26,2,70,1740300,24,348.96,14.54,79,269.96,348.96,2022-06,1740300,South,0.7736130215497478
2022,6,2022-06-26,2,70,1740380,20,359.2,17.96,83,276.2,359.2,2022-06,1740380,North,0.7689309576837416
2022,6,2022-06-26,2,70,1740440,32,656.64,20.52,173,483.64,656.64,2022-06,1740440,South,0.7365375243664717
2022,6,2022-06-26,2,70,1740520,32,766.08,23.94,192,574.08,766.08,2022-06,1740520,North,0.7493734335839599
2022,6,2022-06-26,2,70,1740600,20,547.2,27.360000000000003,164,383.20000000000005,547.2,2022-06,1740600,East,0.7002923976608187
2022,6,2022-06-26,2,70,1740680,18,554.04,30.779999999999998,170,384.03999999999996,554.04,2022-06,1740680,West,0.6931629485235723
2022,6,2022-06-26,2,70,1740920,84,3447.36,41.04,850,2597.36,3447.36,2022-06,1740920,North,0.7534345122064421
2022,6,2022-06-26,2,70,1741160,40,2052.0,51.3,649,1403.0,2052.0,2022-06,1741160,East,0.6837231968810916
2022,6,2022-06-26,2,70,1741400,4,246.24,61.56,62,184.24,246.24,2022-06,1741400,South,0.7482131254061078
2022,6,2022-06-26,1,100,1453252.02,32,7920.0,247.5,2473,5447.0,7920.0,2022-06,1453252.02,North,0.6877525252525253
2022,6,2022-06-26,2,120,1750790,8,164.16,20.52,48,116.16,164.16,2022-06,1750790,East,0.7076023391812866
2022,6,2022-06-26,2,120,1751080,4,123.12,30.78,29,94.12,123.12,2022-06,1751080,South,0.7644574398960364
2022,6,2022-06-26,2,120,1751280,4,205.2,51.3,69,136.2,205.2,2022-06,1751280,West,0.6637426900584795
2022,6,2022-06-26,2,150,1747410,6,318.24,53.04,104,214.24,318.24,2022-06,1747410,South,0.673202614379085
2022,6,2022-06-26,2,150,1748370,1,106.08,106.08,31,75.08,106.08,2022-06,1748370,South,0.7077677224736049
2022,6,2022-06-26,2,180,1270335.6,8,164.16,20.52,37,127.16,164.16,2022-06,1270335.6,East,0.7746101364522417
2022,6,2022-06-26,2,180,1270575.6,12,492.48,41.04,151,341.48,492.48,2022-06,1270575.6,South,0.6933885640025991
2022,6,2022-06-26,2,200,1280760,2,73.44,36.72,16,57.44,73.44,2022-06,1280760,West,0.7821350762527233
2022,6,2022-06-26,2,230,XJ2DA296408,1,92.4,92.4,30,62.400000000000006,92.4,2022-06,XJ2DA296408,West,0.6753246753246753
2022,6,2022-06-26,3,230,XWCFDA2537249,8,4680.0,585.0,1091,3589.0,4680.0,2022-06,XWCFDA2537249,North,0.7668803418803419
2022,6,2022-06-26,2,290,5053404,8,760.0,95.0,216,544.0,760.0,2022-06,5053404,West,0.7157894736842105
2022,6,2022-06-26,2,290,5053456,8,1020.0,127.5,272,748.0,1020.0,2022-06,5053456,South,0.7333333333333333
2022,6,2022-06-30,1,100,1452928.02,280,22176.0,79.2,6487,15689.0,22176.0,2022-06,1452928.02,South,0.7074765512265512
2022,6,2022-06-30,1,100,1453150.02,240,21384.0,89.1,4922,16462.0,21384.0,2022-06,1453150.02,West,0.7698279087167976
2022,6,2022-06-30,1,100,1453252.02,32,7920.0,247.5,2026,5894.0,7920.0,2022-06,1453252.02,West,0.7441919191919192
2022,7,2022-07-02,2,70,1740010,36,77.04,2.14,17,60.040000000000006,77.04,2022-07,1740010,East,0.7793354101765317
2022,7,2022-07-02,2,70,1740380,20,359.2,17.96,81,278.2,359.2,2022-07,1740380,South,0.7744988864142539
2022,7,2022-07-02,2,70,1740440,32,656.64,20.52,166,490.64,656.64,2022-07,1740440,South,0.7471978557504874
2022,7,2022-07-02,2,70,1740520,32,766.08,23.94,181,585.08,766.08,2022-07,1740520,North,0.7637322472848789
2022,7,2022-07-02,2,70,1740920,84,3447.36,41.04,800,2647.36,3447.36,2022-07,1740920,South,0.7679383644295925
2022,7,2022-07-02,2,70,1741160,20,1026.0,51.3,295,731.0,1026.0,2022-07,1741160,West,0.7124756335282652
2022,7,2022-07-02,1,100,1452418.02,24,2376.0,99.0,643,1733.0,2376.0,2022-07,1452418.02,East,0.7293771043771043
2022,7,2022-07-02,1,100,1452703.02,60,3564.0,59.4,968,2596.0,3564.0,2022-07,1452703.02,West,0.7283950617283951
2022,7,2022-07-02,2,120,1751208,10,410.4,41.04,131,279.4,410.4,2022-07,1751208,North,0.6807992202729045
2022,7,2022-07-02,2,120,1751280,6,307.8,51.300000000000004,89,218.8,307.8,2022-07,1751280,South,0.7108512020792722
2022,7,2022-07-02,2,180,1270225.6,8,88.96,11.12,25,63.959999999999994,88.96,2022-07,1270225.6,West,0.7189748201438849
2022,7,2022-07-02,2,200,1280200,12,104.04,8.67,27,77.04,104.04,2022-07,1280200,South,0.740484429065744
2022,7,2022-07-02,2,200,1281000,4,195.84,48.96,47,148.84,195.84,2022-07,1281000,North,0.7600081699346405
2022,7,2022-07-07,3,20,1220700,42,4021.92,95.76,1055,2966.92,4021.92,2022-07,1220700,South,0.7376874726498787
2022,7,2022-07-07,2,70,1740010,36,77.04,2.14,22,55.040000000000006,77.04,2022-07,1740010,South,0.7144340602284528
2022,7,2022-07-07,2,70,1740090,36,200.16,5.56,58,142.16,200.16,2022-07,1740090,East,0.7102318145483613
2022,7,2022-07-07,2,70,1740220,40,444.8,11.120000000000001,103,341.8,444.8,2022-07,1740220,North,0.7684352517985612
2022,7,2022-07-07,2,70,1740300,24,348.96,14.54,81,267.96,348.96,2022-07,1740300,West,0.7678817056396149
2022,7,2022-07-07,2,70,1740520,32,766.08,23.94,186,580.08,766.08,2022-07,1740520,East,0.7572055137844612
2022,7,2022-07-07,2,70,1740680,22,677.16,30.779999999999998,170,507.15999999999997,677.16,2022-07,1740680,North,0.7489515033374682
2022,7,2022-07-07,2,70,1740760,8,273.6,34.2,59,214.60000000000002,273.6,2022-07,1740760,East,0.7843567251461988
2022,7,2022-07-07,2,70,1740920,84,3447.36,41.04,1138,2309.36,3447.36,2022-07,1740920,East,0.6698923234010954
2022,7,2022-07-07,2,70,1741160,24,1231.2,51.300000000000004,269,962.2,1231.2,2022-07,1741160,East,0.7815139701104613
2022,7,2022-07-07,2,70,1741400,6,369.36,61.56,103,266.36,369.36,2022-07,1741400,East,0.7211392679228936
2022,7,2022-07-07,2,70,1741880,2,164.16,82.08,42,122.16,164.16,2022-07,1741880,West,0.7441520467836257
2022,7,2022-07-07,2,150,1747410,6,318.24,53.04,74,244.24,318.24,2022-07,1747410,North,0.7674710910005028
2022,7,2022-07-07,3,160,1748376.01,36,3510.0,97.5,705,2805.0,3510.0,2022-07,1748376.01,North,0.7991452991452992
2022,7,2022-07-07,2,180,1270305.6,4,71.84,17.96,15,56.84,71.84,2022-07,1270305.6,West,0.7912026726057907
2022,7,2022-07-07,2,180,1270575.6,8,328.32,41.04,84,244.32,328.32,2022-07,1270575.6,South,0.7441520467836257
2022,7,2022-07-07,2,180,1270695.6,2,102.6,51.3,35,67.6,102.6,2022-07,1270695.6,South,0.6588693957115009
2022,7,2022-07-07,2,210,1406947,3,247.68,82.56,51,196.68,247.68,2022-07,1406947,South,0.7940891472868217
2022,7,2022-07-07,2,210,1407181,1,103.2,103.2,32,71.2,103.2,2022-07,1407181,East,0.689922480620155
2022,7,2022-07-07,3,260,1265939.01,36,3447.36,95.76,1033,2414.36,3447.36,2022-07,1265939.01,South,0.7003504130697114
2022,7,2022-07-10,1,110,1455481.02,60,3699.0,61.65,925,2774.0,3699.0,2022-07,1455481.02,East,0.7499324141659908
2022,7,2022-07-10,3,140,1710910.01,108,10530.0,97.5,2971,7559.0,10530.0,2022-07,1710910.01,South,0.7178537511870845
2022,7,2022-07-10,2,230,A44DA2502467,2,120.8,60.4,31,89.8,120.8,2022-07,A44DA2502467,South,0.7433774834437086
2022,7,2022-07-11,2,70,1740050,60,231.0,3.85,61,170.0,231.0,2022-07,1740050,South,0.7359307359307359
2022,7,2022-07-11,2,70,1740130,36,261.72,7.2700000000000005,81,180.72000000000003,261.72,2022-07,1740130,East,0.6905089408528199
2022,7,2022-07-11,2,70,1740220,40,444.8,11.120000000000001,108,336.8,444.8,2022-07,1740220,North,0.7571942446043165
2022,7,2022-07-11,2,70,1740300,48,697.92,14.54,153,544.92,697.92,2022-07,1740300,East,0.780777166437414
2022,7,2022-07-11,2,70,1740440,36,738.72,20.52,156,582.72,738.72,2022-07,1740440,North,0.7888239116309291
2022,7,2022-07-11,2,70,1740520,72,1723.68,23.94,369,1354.68,1723.68,2022-07,1740520,South,0.7859231411862991
2022,7,2022-07-11,2,70,1740600,16,437.76,27.36,121,316.76,437.76,2022-07,1740600,West,0.72359283625731
2022,7,2022-07-11,2,70,1740680,38,1169.64,30.78,321,848.6400000000001,1169.64,2022-07,1740680,North,0.7255565815122602
2022,7,2022-07-11,2,70,1740760,10,342.0,34.2,95,247.0,342.0,2022-07,1740760,West,0.7222222222222222
2022,7,2022-07-11,2,70,1740920,168,6894.72,41.04,2118,4776.72,6894.72,2022-07,1740920,West,0.6928084099136731
2022,7,2022-07-11,2,70,1741160,80,4104.0,51.3,969,3135.0,4104.0,2022-07,1741160,North,0.7638888888888888
2022,7,2022-07-11,2,70,1741400,10,615.6,61.56,183,432.6,615.6,2022-07,1741400,South,0.702729044834308
2022,7,2022-07-11,2,70,1741880,42,3447.36,82.08,907,2540.36,3447.36,2022-07,1741880,South,0.7369001206720505
2022,7,2022-07-11,1,100,1453252.02,32,7920.0,247.5,2215,5705.0,7920.0,2022-07,1453252.02,South,0.7203282828282829
2022,7,2022-07-11,2,120,1750723,8,116.32,14.54,28,88.32,116.32,2022-07,1750723,West,0.7592847317744154
2022,7,2022-07-11,2,120,1750758,8,143.68,17.96,31,112.68,143.68,2022-07,1750758,North,0.7842427616926504
2022,7,2022-07-11,2,120,1750808,20,478.8,23.94,126,352.8,478.8,2022-07,1750808,North,0.7368421052631579
2022,7,2022-07-11,2,120,1751208,12,492.48,41.04,145,347.48,492.48,2022-07,1751208,West,0.7055717998700455
2022,7,2022-07-11,2,120,1751280,10,513.0,51.3,126,387.0,513.0,2022-07,1751280,North,0.7543859649122807
2022,7,2022-07-11,2,150,1747170,2,79.56,39.78,20,59.56,79.56,2022-07,1747170,West,0.7486173956762192
2022,7,2022-07-11,2,180,1270180.6,12,87.24,7.27,30,57.239999999999995,87.24,2022-07,1270180.6,West,0.656121045392022
2022,7,2022-07-11,2,180,1270225.6,8,88.96,11.12,25,63.959999999999994,88.96,2022-07,1270225.6,South,0.7189748201438849
2022,7,2022-07-11,2,180,1270335.6,8,164.16,20.52,47,117.16,164.16,2022-07,1270335.6,North,0.7136939571150097
2022,7,2022-07-11,2,180,1270375.6,8,191.52,23.94,57,134.52,191.52,2022-07,1270375.6,West,0.7023809523809524
2022,7,2022-07-11,2,180,1270575.6,8,328.32,41.04,81,247.32,328.32,2022-07,1270575.6,South,0.7532894736842105
2022,7,2022-07-14,2,70,1741160,2,102.6,51.3,35,67.6,102.6,2022-07,1741160,North,0.6588693957115009
2022,7,2022-07-14,2,120,1750808,12,287.28,23.939999999999998,68,219.27999999999997,287.28,2022-07,1750808,East,0.7632971317181844
2022,7,2022-07-14,2,230,XJ2DA296408,1,92.4,92.4,22,70.4,92.4,2022-07,XJ2DA296408,West,0.761904761904762
2022,7,2022-07-14,2,270,1310310.UP,1,93.75,93.75,26,67.75,93.75,2022-07,1310310.UP,South,0.7226666666666667
2022,7,2022-07-17,2,70,1740010,72,154.08,2.14,40,114.08000000000001,154.08,2022-07,1740010,North,0.7403946002076843
2022,7,2022-07-17,2,70,1740440,32,656.64,20.52,159,497.64,656.64,2022-07,1740440,West,0.7578581871345029
2022,7,2022-07-17,2,70,1740520,36,861.84,23.94,237,624.84,861.84,2022-07,1740520,South,0.7250069618490671
2022,7,2022-07-17,2,70,1740680,18,554.04,30.779999999999998,113,441.03999999999996,554.04,2022-07,1740680,South,0.7960436069597863
2022,7,2022-07-17,2,70,1740920,84,3447.36,41.04,1189,2258.36,3447.36,2022-07,1740920,East,0.6550983941334819
2022,7,2022-07-17,2,70,1741160,20,1026.0,51.3,309,717.0,1026.0,2022-07,1741160,North,0.6988304093567251
2022,7,2022-07-17,2,120,1750828,8,218.88,27.36,44,174.88,218.88,2022-07,1750828,South,0.7989766081871345
2022,7,2022-07-17,2,120,1751080,6,184.68,30.78,45,139.68,184.68,2022-07,1751080,East,0.7563352826510721
2022,7,2022-07-17,2,180,1270575.6,16,656.64,41.04,194,462.64,656.64,2022-07,1270575.6,South,0.704556530214425
2022,7,2022-07-18,2,200,1281960,1,94.08,94.08,31,63.08,94.08,2022-07,1281960,South,0.6704931972789115
2022,7,2022-07-18,2,230,AOHDA2501467,1,43.9,43.9,12,31.9,43.9,2022-07,AOHDA2501467,East,0.7266514806378132
2022,7,2022-07-22,2,70,1740090,36,200.16,5.56,48,152.16,200.16,2022-07,1740090,South,0.7601918465227818
2022,7,2022-07-22,2,70,1740300,24,348.96,14.54,103,245.95999999999998,348.96,2022-07,1740300,South,0.7048372306281522
2022,7,2022-07-22,2,70,1740440,32,656.64,20.52,205,451.64,656.64,2022-07,1740440,West,0.6878045808966862
2022,7,2022-07-22,2,70,1740520,64,1532.16,23.94,378,1154.16,1532.16,2022-07,1740520,South,0.7532894736842105
2022,7,2022-07-22,2,70,1740600,16,437.76,27.36,122,315.76,437.76,2022-07,1740600,East,0.7213084795321637
2022,7,2022-07-22,2,70,1741160,20,1026.0,51.3,290,736.0,1026.0,2022-07,1741160,West,0.7173489278752436
2022,7,2022-07-22,2,70,1742122,2,184.68,92.34,47,137.68,184.68,2022-07,1742122,South,0.7455057396577864
2022,7,2022-07-22,2,120,1751080,4,123.12,30.78,24,99.12,123.12,2022-07,1751080,West,0.8050682261208577
2022,7,2022-07-22,2,120,1751208,22,902.88,41.04,186,716.88,902.88,2022-07,1751208,East,0.7939925571504519
2022,7,2022-07-22,2,180,1270335.6,8,164.16,20.52,57,107.16,164.16,2022-07,1270335.6,East,0.6527777777777778
2022,7,2022-07-22,2,180,1270455.6,4,123.12,30.78,40,83.12,123.12,2022-07,1270455.6,East,0.6751137102014295
2022,7,2022-07-22,2,180,1270575.6,12,492.48,41.04,102,390.48,492.48,2022-07,1270575.6,South,0.7928849902534113
2022,7,2022-07-22,3,230,XWCFDA2501249,8,4560.0,570.0,942,3618.0,4560.0,2022-07,XWCFDA2501249,South,0.7934210526315789
2022,7,2022-07-25,2,70,1740130,60,436.2,7.27,100,336.2,436.2,2022-07,1740130,East,0.7707473635946813
2022,7,2022-07-25,2,70,1740380,20,359.2,17.96,88,271.2,359.2,2022-07,1740380,South,0.755011135857461
2022,7,2022-07-25,2,70,1740440,60,1231.2,20.52,382,849.2,1231.2,2022-07,1740440,West,0.6897335932423652
2022,7,2022-07-25,2,70,1740520,32,766.08,23.94,253,513.08,766.08,2022-07,1740520,South,0.6697472848788638
2022,7,2022-07-25,2,70,1740600,28,766.08,27.360000000000003,261,505.08000000000004,766.08,2022-07,1740600,East,0.6593045112781956
2022,7,2022-07-25,2,70,1740680,18,554.04,30.779999999999998,120,434.03999999999996,554.04,2022-07,1740680,West,0.7834091401342863
2022,7,2022-07-25,2,70,1740760,8,273.6,34.2,60,213.60000000000002,273.6,2022-07,1740760,West,0.7807017543859649
2022,7,2022-07-25,2,70,1740920,42,1723.68,41.04,523,1200.68,1723.68,2022-07,1740920,East,0.6965794114916922
2022,7,2022-07-25,2,70,1741160,42,2154.6,51.3,563,1591.6,2154.6,2022-07,1741160,South,0.7386985983477211
2022,7,2022-07-25,2,120,1750378,12,66.72,5.56,19,47.72,66.72,2022-07,1750378,East,0.7152278177458034
2022,7,2022-07-25,2,120,1750688,16,177.92,11.12,51,126.91999999999999,177.92,2022-07,1750688,West,0.7133543165467626
2022,7,2022-07-25,2,120,1750723,8,116.32,14.54,33,83.32,116.32,2022-07,1750723,West,0.7162998624484181
2022,7,2022-07-25,2,120,1751080,4,123.12,30.78,39,84.12,123.12,2022-07,1751080,East,0.6832358674463938
2022,7,2022-07-25,2,120,1751208,24,984.96,41.04,224,760.96,984.96,2022-07,1751208,East,0.7725795971410007
2022,7,2022-07-25,2,120,1751400,1,61.56,61.56,12,49.56,61.56,2022-07,1751400,North,0.8050682261208577
2022,7,2022-07-25,2,150,1747170,2,79.56,39.78,19,60.56,79.56,2022-07,1747170,North,0.7611865258924082
2022,7,2022-07-25,2,150,1747650,4,265.2,66.3,64,201.2,265.2,2022-07,1747650,South,0.7586726998491704
2022,7,2022-07-25,2,180,1270225.6,16,177.92,11.12,45,132.92,177.92,2022-07,1270225.6,East,0.7470773381294964
2022,7,2022-07-25,2,180,1270375.6,8,191.52,23.94,55,136.52,191.52,2022-07,1270375.6,East,0.7128237259816207
2022,7,2022-07-25,2,200,1280450,4,85.68,21.42,26,59.68000000000001,85.68,2022-07,1280450,North,0.696545284780579
2022,7,2022-07-25,2,200,1280510,8,195.84,24.48,59,136.84,195.84,2022-07,1280510,South,0.6987336601307189
2022,7,2022-07-25,2,200,1280600,4,114.24,28.56,24,90.24,114.24,2022-07,1280600,East,0.7899159663865546
2022,7,2022-07-25,2,200,1281000,8,391.68,48.96,96,295.68,391.68,2022-07,1281000,South,0.7549019607843137
2022,7,2022-07-25,2,200,1281960,1,97.92,97.92,28,69.92,97.92,2022-07,1281960,North,0.7140522875816994
2022,7,2022-07-30,2,180,1271055.6,2,164.16,82.08,41,123.16,164.16,2022-07,1271055.6,North,0.7502436647173489
2022,7,2022-07-31,2,70,1740050,60,231.0,3.85,51,180.0,231.0,2022-07,1740050,North,0.7792207792207793
2022,7,2022-07-31,2,70,1740090,36,200.16,5.56,40,160.16,200.16,2022-07,1740090,East,0.8001598721023181
2022,7,2022-07-31,2,70,1740220,88,978.56,11.12,247,731.56,978.56,2022-07,1740220,East,0.7475882930019621
2022,7,2022-07-31,2,70,1740300,48,697.92,14.54,194,503.91999999999996,697.92,2022-07,1740300,South,0.7220311783585511
2022,7,2022-07-31,2,70,1740380,20,359.2,17.96,89,270.2,359.2,2022-07,1740380,East,0.7522271714922049
2022,7,2022-07-31,2,70,1740440,32,656.64,20.52,212,444.64,656.64,2022-07,1740440,West,0.6771442495126706
2022,7,2022-07-31,2,70,1740520,64,1532.16,23.94,338,1194.16,1532.16,2022-07,1740520,North,0.7793964076858814
2022,7,2022-07-31,2,70,1740600,16,437.76,27.36,135,302.76,437.76,2022-07,1740600,West,0.6916118421052632
2022,7,2022-07-31,2,70,1740680,36,1108.08,30.779999999999998,343,765.0799999999999,1108.08,2022-07,1740680,East,0.6904555627752509
2022,7,2022-07-31,2,70,1740920,168,6894.72,41.04,1532,5362.72,6894.72,2022-07,1740920,North,0.7778009839413348
2022,7,2022-07-31,2,70,1741160,20,1026.0,51.3,275,751.0,1026.0,2022-07,1741160,West,0.7319688109161794
2022,7,2022-07-31,2,70,1741400,6,369.36,61.56,108,261.36,369.36,2022-07,1741400,East,0.7076023391812866
2022,7,2022-07-31,2,80,1420700,4,109.44,27.36,33,76.44,109.44,2022-07,1420700,West,0.6984649122807017
